Date,Ticker,Sector,Open,High,Low,Close,Volume
2022-01-04,AMZN,Consumer,164.34,163.56,160.76,163.0,185509029
2022-01-05,AMZN,Consumer,164.79,165.36,164.92,165.12,514545381
2022-01-06,AMZN,Consumer,165.35,166.49,164.53,165.72,545454326
2022-01-07,AMZN,Consumer,168.19,169.1,167.29,167.96,785044762
2022-01-10,AMZN,Consumer,172.48,172.39,172.01,172.31,273044751
2022-01-11,AMZN,Consumer,171.4,172.65,170.75,171.63,540961733
2022-01-12,AMZN,Consumer,168.34,169.52,168.46,168.57,404894898
2022-01-13,AMZN,Consumer,168.05,168.99,167.5,168.39,1075963146
2022-01-14,AMZN,Consumer,173.3,175.1,173.77,173.86,412058636
2022-01-17,AMZN,Consumer,182.07,182.02,181.05,181.57,294174978
2022-01-18,AMZN,Consumer,175.67,179.93,176.95,178.21,637006998
2022-01-19,AMZN,Consumer,185.72,186.54,184.21,186.32,385696588
2022-01-20,AMZN,Consumer,181.15,183.46,181.02,182.21,697170474
2022-01-21,AMZN,Consumer,187.53,191.25,184.06,188.38,1991412878
2022-01-24,AMZN,Consumer,186.43,187.86,186.48,186.97,592298962
2022-01-25,AMZN,Consumer,181.54,181.94,179.73,181.6,520758985
2022-01-26,AMZN,Consumer,184.08,185.27,181.12,183.55,424291140
2022-01-27,AMZN,Consumer,183.34,185.84,182.52,184.28,184338632
2022-01-28,AMZN,Consumer,180.89,184.04,181.93,182.11,380562366
2022-01-31,AMZN,Consumer,175.17,177.79,175.65,176.2,846243035
2022-02-01,AMZN,Consumer,176.66,176.1,175.58,175.98,717712726
2022-02-02,AMZN,Consumer,177.81,178.13,177.03,177.33,409751367
2022-02-03,AMZN,Consumer,176.78,177.78,176.74,177.39,612981339
2022-02-04,AMZN,Consumer,183.73,184.27,180.72,182.56,413811348
2022-02-07,AMZN,Consumer,185.31,186.36,184.81,185.02,230946722
2022-02-08,AMZN,Consumer,188.83,189.57,187.29,187.56,441263717
2022-02-09,AMZN,Consumer,192.55,194.51,187.42,191.12,420808007
2022-02-10,AMZN,Consumer,183.29,183.3,180.77,182.88,596018854
2022-02-11,AMZN,Consumer,180.02,180.76,178.0,179.15,487318685
2022-02-14,AMZN,Consumer,172.42,174.98,173.25,173.62,953852574
2022-02-15,AMZN,Consumer,181.78,181.76,178.56,181.7,401120343
2022-02-16,AMZN,Consumer,179.89,181.58,178.11,179.23,366833301
2022-02-17,AMZN,Consumer,177.11,178.93,176.93,177.47,854820743
2022-02-18,AMZN,Consumer,183.29,184.71,182.8,183.76,504943768
2022-02-21,AMZN,Consumer,185.19,186.57,184.04,185.11,205744536
2022-02-22,AMZN,Consumer,183.1,182.12,181.28,181.38,546522290
2022-02-23,AMZN,Consumer,178.37,178.4,177.58,178.08,648572170
2022-02-24,AMZN,Consumer,183.7,182.91,180.48,182.87,340620743
2022-02-25,AMZN,Consumer,193.41,192.32,190.54,191.82,1371113187
2022-02-28,AMZN,Consumer,192.42,192.51,191.47,191.74,919120991
2022-03-01,AMZN,Consumer,193.9,194.36,191.87,194.2,812364483
2022-03-02,AMZN,Consumer,192.98,193.7,192.85,193.03,401736412
2022-03-03,AMZN,Consumer,200.91,199.96,197.62,198.8,791091173
2022-03-04,AMZN,Consumer,187.53,189.28,185.7,188.43,101011271
2022-03-07,AMZN,Consumer,186.39,189.63,187.83,187.92,505700890
2022-03-08,AMZN,Consumer,186.99,188.49,184.15,186.26,412065596
2022-03-09,AMZN,Consumer,194.37,196.86,192.26,194.45,1497434360
2022-03-10,AMZN,Consumer,194.56,193.92,191.41,193.64,781392488
2022-03-11,AMZN,Consumer,195.79,198.05,195.95,197.06,505943849
2022-03-14,AMZN,Consumer,191.96,194.25,191.78,192.44,370739692
2022-03-15,AMZN,Consumer,194.65,194.59,194.02,194.47,295516868
2022-03-16,AMZN,Consumer,195.95,195.21,192.63,194.98,312240145
2022-03-17,AMZN,Consumer,195.46,197.24,193.98,195.42,404737998
2022-03-18,AMZN,Consumer,198.76,200.63,198.57,199.55,172140645
2022-03-21,AMZN,Consumer,200.65,200.42,198.47,200.29,945396143
2022-03-22,AMZN,Consumer,198.04,199.07,196.44,197.28,233950661
2022-03-23,AMZN,Consumer,198.79,201.51,197.93,198.36,373906275
2022-03-24,AMZN,Consumer,193.36,195.15,193.67,193.83,495435613
2022-03-25,AMZN,Consumer,205.58,207.03,203.23,205.13,527280190
2022-03-28,AMZN,Consumer,192.56,195.44,193.64,194.38,271994418
2022-03-29,AMZN,Consumer,187.0,186.03,184.75,185.97,596978842
2022-03-30,AMZN,Consumer,180.93,184.9,179.53,182.08,311082948
2022-03-31,AMZN,Consumer,181.29,182.97,181.01,181.5,487730157
2022-04-01,AMZN,Consumer,186.09,187.86,185.48,186.11,410652066
2022-04-04,AMZN,Consumer,189.61,191.12,188.35,189.79,558411018
2022-04-05,AMZN,Consumer,190.43,189.59,188.28,188.7,225732320
2022-04-06,AMZN,Consumer,186.73,189.62,187.34,188.25,576886648
2022-04-07,AMZN,Consumer,185.27,186.79,183.55,185.7,834422365
2022-04-08,AMZN,Consumer,185.9,186.58,183.18,185.65,366900119
2022-04-11,AMZN,Consumer,186.19,188.43,186.86,187.62,770945888
2022-04-12,AMZN,Consumer,186.49,186.35,184.54,186.08,331463872
2022-04-13,AMZN,Consumer,185.53,186.86,184.38,185.56,200421755
2022-04-14,AMZN,Consumer,197.08,200.59,196.68,197.83,458377628
2022-04-15,AMZN,Consumer,194.76,197.5,195.11,195.52,383412676
2022-04-18,AMZN,Consumer,201.16,202.97,197.95,200.4,427595223
2022-04-19,AMZN,Consumer,186.3,186.62,186.17,186.17,498417518
2022-04-20,AMZN,Consumer,181.41,181.6,179.88,180.8,778818434
2022-04-21,AMZN,Consumer,183.34,183.85,183.15,183.25,512007445
2022-04-22,AMZN,Consumer,189.4,188.3,184.22,187.33,504876696
2022-04-25,AMZN,Consumer,170.89,173.27,170.84,171.58,397528569
2022-04-26,AMZN,Consumer,169.03,170.77,167.82,169.94,575977570
2022-04-27,AMZN,Consumer,171.48,173.21,171.24,172.32,376595634
2022-04-28,AMZN,Consumer,173.09,175.34,170.45,173.28,249173694
2022-04-29,AMZN,Consumer,167.41,168.33,166.31,167.04,768931863
2022-05-02,AMZN,Consumer,165.12,165.9,162.43,165.32,700682947
2022-05-03,AMZN,Consumer,164.92,167.84,162.69,165.4,822657593
2022-05-04,AMZN,Consumer,169.67,169.55,166.99,168.31,299478548
2022-05-05,AMZN,Consumer,170.29,169.17,168.92,169.15,341017631
2022-05-06,AMZN,Consumer,166.95,164.21,163.66,164.18,680442403
2022-05-09,AMZN,Consumer,161.92,164.13,160.3,162.75,513864867
2022-05-10,AMZN,Consumer,167.64,169.42,167.6,167.91,554959767
2022-05-11,AMZN,Consumer,165.97,168.33,165.79,166.05,160224864
2022-05-12,AMZN,Consumer,164.76,166.49,163.97,165.38,721148406
2022-05-13,AMZN,Consumer,159.75,161.41,159.38,160.06,276593865
2022-05-16,AMZN,Consumer,160.74,164.62,160.43,161.44,856025131
2022-05-17,AMZN,Consumer,158.0,162.13,159.33,160.36,293667925
2022-05-18,AMZN,Consumer,163.22,163.94,162.4,163.74,187049096
2022-05-19,AMZN,Consumer,165.26,166.36,162.42,163.47,754222929
2022-05-20,AMZN,Consumer,167.06,169.86,166.71,167.22,813070807
2022-05-23,AMZN,Consumer,172.74,173.28,171.62,172.62,735270806
2022-05-24,AMZN,Consumer,175.13,177.7,173.01,175.7,424943807
2022-05-25,AMZN,Consumer,171.53,175.98,171.93,172.26,747288421
2022-05-26,AMZN,Consumer,174.51,175.49,174.05,175.23,379187309
2022-05-27,AMZN,Consumer,168.91,169.31,165.11,167.53,501389761
2022-05-30,AMZN,Consumer,173.76,173.93,173.37,173.71,455788389
2022-05-31,AMZN,Consumer,173.56,174.52,172.73,172.94,812551831
2022-06-01,AMZN,Consumer,174.6,175.82,172.58,174.47,445350356
2022-06-02,AMZN,Consumer,173.69,174.88,171.24,174.86,179381766
2022-06-03,AMZN,Consumer,176.7,176.72,175.74,176.19,921996833
2022-06-06,AMZN,Consumer,171.05,171.16,169.81,170.4,1452750909
2022-06-07,AMZN,Consumer,173.54,174.11,172.79,174.03,360732984
2022-06-08,AMZN,Consumer,176.21,176.96,174.72,176.59,752396329
2022-06-09,AMZN,Consumer,179.46,178.82,177.47,178.01,545941034
2022-06-10,AMZN,Consumer,174.4,177.85,176.2,176.55,442457732
2022-06-13,AMZN,Consumer,176.52,177.73,174.5,175.81,544487680
2022-06-14,AMZN,Consumer,177.35,176.69,176.12,176.25,516050192
2022-06-15,AMZN,Consumer,170.15,172.88,170.15,170.65,259248894
2022-06-16,AMZN,Consumer,171.89,172.35,170.02,172.19,319193993
2022-06-17,AMZN,Consumer,176.23,176.94,175.4,175.64,476108553
2022-06-20,AMZN,Consumer,176.44,178.24,175.71,176.59,954006719
2022-06-21,AMZN,Consumer,166.93,170.21,165.17,167.46,475340160
2022-06-22,AMZN,Consumer,167.19,168.31,165.55,166.97,363356117
2022-06-23,AMZN,Consumer,167.64,168.19,167.98,168.1,375950492
2022-06-24,AMZN,Consumer,168.48,170.49,168.4,169.21,659326938
2022-06-27,AMZN,Consumer,167.64,170.27,167.92,169.14,371662952
2022-06-28,AMZN,Consumer,166.96,166.45,165.5,166.34,420067037
2022-06-29,AMZN,Consumer,166.92,167.15,166.68,166.94,626275134
2022-06-30,AMZN,Consumer,163.0,165.91,163.76,164.07,533002503
2022-07-01,AMZN,Consumer,160.42,161.91,158.2,161.05,572879620
2022-07-04,AMZN,Consumer,154.39,155.44,153.78,154.88,279735970
2022-07-05,AMZN,Consumer,156.74,158.69,157.39,157.42,1074113511
2022-07-06,AMZN,Consumer,154.01,157.55,154.3,154.87,795359201
2022-07-07,AMZN,Consumer,152.69,154.36,151.89,153.61,365593067
2022-07-08,AMZN,Consumer,152.95,155.29,152.6,153.4,616192694
2022-07-11,AMZN,Consumer,153.18,151.69,149.62,151.5,247308075
2022-07-12,AMZN,Consumer,149.48,150.51,148.17,150.48,1308113771
2022-07-13,AMZN,Consumer,153.46,153.54,151.82,153.03,337898694
2022-07-14,AMZN,Consumer,156.9,158.56,157.2,157.34,296109098
2022-07-15,AMZN,Consumer,158.53,160.64,158.4,159.95,825983496
2022-07-18,AMZN,Consumer,168.59,169.43,166.26,168.82,244272540
2022-07-19,AMZN,Consumer,167.23,169.14,166.61,167.73,652792397
2022-07-20,AMZN,Consumer,168.2,168.58,167.47,167.79,390855860
2022-07-21,AMZN,Consumer,168.16,169.95,166.96,168.7,853131063
2022-07-22,AMZN,Consumer,167.03,168.15,167.22,167.88,202777485
2022-07-25,AMZN,Consumer,164.86,164.46,163.76,164.03,388234955
2022-07-26,AMZN,Consumer,162.01,162.76,160.28,160.9,913839154
2022-07-27,AMZN,Consumer,163.73,164.3,161.24,163.46,670185325
2022-07-28,AMZN,Consumer,162.35,164.13,161.47,162.36,500137033
2022-07-29,AMZN,Consumer,168.92,169.4,167.69,169.29,415154815
2022-08-01,AMZN,Consumer,164.39,165.36,163.7,164.39,777402902
2022-08-02,AMZN,Consumer,165.02,165.56,162.26,165.09,867824865
2022-08-03,AMZN,Consumer,163.86,164.61,162.47,163.69,149492762
2022-08-04,AMZN,Consumer,164.17,165.41,163.11,163.8,205071966
2022-08-05,AMZN,Consumer,162.23,161.78,160.72,161.25,451265593
2022-08-08,AMZN,Consumer,160.91,162.76,161.46,162.74,601841600
2022-08-09,AMZN,Consumer,163.93,164.22,161.3,163.41,424762166
2022-08-10,AMZN,Consumer,164.89,167.93,162.63,165.46,436942512
2022-08-11,AMZN,Consumer,170.93,173.05,168.16,170.81,462427187
2022-08-12,AMZN,Consumer,169.21,170.71,168.69,170.12,576627531
2022-08-15,AMZN,Consumer,169.08,169.76,165.24,168.73,659262782
2022-08-16,AMZN,Consumer,170.83,174.97,170.58,173.0,330334651
2022-08-17,AMZN,Consumer,171.17,172.11,171.01,171.31,482263560
2022-08-18,AMZN,Consumer,168.26,169.68,166.7,167.67,1071416227
2022-08-19,AMZN,Consumer,165.79,165.72,164.44,164.81,808734621
2022-08-22,AMZN,Consumer,166.16,166.08,164.35,165.63,344560344
2022-08-23,AMZN,Consumer,161.76,161.21,158.89,160.84,278195946
2022-08-24,AMZN,Consumer,157.15,158.35,155.33,156.75,356542637
2022-08-25,AMZN,Consumer,162.53,163.38,160.89,162.38,550367847
2022-08-26,AMZN,Consumer,155.58,158.13,155.11,155.39,276411453
2022-08-29,AMZN,Consumer,151.61,152.39,151.03,151.71,716651953
2022-08-30,AMZN,Consumer,147.89,148.26,145.89,147.84,516794701
2022-08-31,AMZN,Consumer,156.68,157.12,154.39,155.38,412427518
2022-09-01,AMZN,Consumer,158.67,159.61,157.5,158.37,723262899
2022-09-02,AMZN,Consumer,163.29,164.36,162.23,162.32,408845371
2022-09-05,AMZN,Consumer,165.94,165.87,165.0,165.59,217486534
2022-09-06,AMZN,Consumer,162.22,161.68,159.36,161.55,750145678
2022-09-07,AMZN,Consumer,164.41,164.22,160.96,162.76,522188093
2022-09-08,AMZN,Consumer,164.53,164.9,163.93,164.63,476852549
2022-09-09,AMZN,Consumer,167.88,171.11,166.08,167.96,268878391
2022-09-12,AMZN,Consumer,174.45,174.71,171.89,173.9,1160544997
2022-09-13,AMZN,Consumer,177.74,176.78,175.91,176.49,313371631
2022-09-14,AMZN,Consumer,175.82,176.74,174.46,176.11,844166702
2022-09-15,AMZN,Consumer,178.82,179.27,178.14,178.35,325119975
2022-09-16,AMZN,Consumer,177.48,177.47,176.8,177.19,452741716
2022-09-19,AMZN,Consumer,176.14,180.22,174.5,175.77,431766612
2022-09-20,AMZN,Consumer,172.45,174.26,173.67,174.08,221360953
2022-09-21,AMZN,Consumer,172.96,171.98,171.37,171.7,231201829
2022-09-22,AMZN,Consumer,169.66,170.96,168.73,168.91,1353045036
2022-09-23,AMZN,Consumer,164.76,166.51,166.02,166.38,415420408
2022-09-26,AMZN,Consumer,169.34,170.39,168.82,169.66,349478073
2022-09-27,AMZN,Consumer,174.59,175.14,174.03,174.44,1007621568
2022-09-28,AMZN,Consumer,178.74,180.07,176.53,178.23,469806364
2022-09-29,AMZN,Consumer,176.54,177.93,176.23,176.49,716518281
2022-09-30,AMZN,Consumer,175.67,177.29,173.99,175.09,993670697
2022-10-03,AMZN,Consumer,170.82,170.3,168.29,169.84,445297074
2022-10-04,AMZN,Consumer,166.17,168.42,165.56,167.14,265743781
2022-10-05,AMZN,Consumer,168.59,168.87,167.62,168.02,340161715
2022-10-06,AMZN,Consumer,160.03,160.8,160.17,160.26,271832973
2022-10-07,AMZN,Consumer,154.87,154.54,152.8,153.9,878614411
2022-10-10,AMZN,Consumer,151.67,152.58,150.59,151.19,592632362
2022-10-11,AMZN,Consumer,144.88,145.53,144.5,144.53,712046432
2022-10-12,AMZN,Consumer,145.53,145.42,144.94,145.03,567319290
2022-10-13,AMZN,Consumer,145.64,145.6,145.19,145.29,554588909
2022-10-14,AMZN,Consumer,146.07,148.12,146.24,146.55,754679257
2022-10-17,AMZN,Consumer,142.55,143.42,141.81,142.19,260333585
2022-10-18,AMZN,Consumer,141.7,141.72,140.48,141.03,690725278
2022-10-19,AMZN,Consumer,142.02,141.63,139.49,141.02,652327275
2022-10-20,AMZN,Consumer,138.67,139.67,138.79,138.87,603107349
2022-10-21,AMZN,Consumer,136.3,137.02,136.51,136.64,677921871
2022-10-24,AMZN,Consumer,140.88,143.16,140.41,142.3,450003504
2022-10-25,AMZN,Consumer,139.14,140.5,140.12,140.27,195790953
2022-10-26,AMZN,Consumer,140.05,141.38,140.74,141.22,614116760
2022-10-27,AMZN,Consumer,145.25,145.54,144.23,145.22,245042680
2022-10-28,AMZN,Consumer,148.42,148.74,146.54,148.64,611637751
2022-10-31,AMZN,Consumer,148.01,147.92,146.15,147.6,350813534
2022-11-01,AMZN,Consumer,140.37,141.06,139.53,140.64,1156879918
2022-11-02,AMZN,Consumer,141.96,142.39,141.86,142.01,425292694
2022-11-03,AMZN,Consumer,140.35,141.71,140.05,141.11,276688387
2022-11-04,AMZN,Consumer,146.72,148.12,147.14,147.5,662592779
2022-11-07,AMZN,Consumer,147.28,147.42,146.02,147.17,392514183
2022-11-08,AMZN,Consumer,145.14,145.58,142.95,144.73,683162333
2022-11-09,AMZN,Consumer,142.17,142.9,141.72,141.97,449466779
2022-11-10,AMZN,Consumer,142.14,145.39,142.79,143.37,733223988
2022-11-11,AMZN,Consumer,148.63,149.19,147.43,148.72,277335426
2022-11-14,AMZN,Consumer,150.11,152.5,150.51,150.87,516927061
2022-11-15,AMZN,Consumer,148.96,149.91,149.67,149.7,663764868
2022-11-16,AMZN,Consumer,149.94,150.77,146.9,149.58,449375645
2022-11-17,AMZN,Consumer,154.55,156.56,154.11,154.29,296038061
2022-11-18,AMZN,Consumer,154.09,154.08,153.61,153.83,641881473
2022-11-21,AMZN,Consumer,154.26,156.18,153.52,154.68,421310101
2022-11-22,AMZN,Consumer,159.06,159.78,157.85,158.31,417611136
2022-11-23,AMZN,Consumer,159.77,160.13,159.63,159.96,677237604
2022-11-24,AMZN,Consumer,154.98,155.02,154.2,154.57,1023481933
2022-11-25,AMZN,Consumer,154.3,155.1,152.48,153.28,730130295
2022-11-28,AMZN,Consumer,150.72,150.62,150.19,150.25,433917163
2022-11-29,AMZN,Consumer,149.9,150.91,149.16,149.28,433466146
2022-11-30,AMZN,Consumer,155.98,155.64,154.04,154.8,388392430
2022-12-01,AMZN,Consumer,158.84,161.44,160.1,160.3,480501471
2022-12-02,AMZN,Consumer,160.15,162.2,158.66,160.7,724209216
2022-12-05,AMZN,Consumer,161.87,164.86,162.8,163.46,448890160
2022-12-06,AMZN,Consumer,159.59,159.61,158.1,159.35,861379242
2022-12-07,AMZN,Consumer,160.72,162.26,157.36,160.6,435949411
2022-12-08,AMZN,Consumer,157.04,159.33,156.27,157.19,676835563
2022-12-09,AMZN,Consumer,158.59,159.92,156.58,157.89,496775797
2022-12-12,AMZN,Consumer,160.59,160.91,158.98,160.35,345422031
2022-12-13,AMZN,Consumer,159.41,160.67,159.73,160.36,478096976
2022-12-14,AMZN,Consumer,162.43,161.84,160.06,161.8,483353873
2022-12-15,AMZN,Consumer,161.14,163.01,162.1,162.62,417266995
2022-12-16,AMZN,Consumer,157.21,158.97,157.28,157.36,759673023
2022-12-19,AMZN,Consumer,158.6,160.3,158.78,158.87,202800552
2022-12-20,AMZN,Consumer,155.34,156.73,156.36,156.5,862920212
2022-12-21,AMZN,Consumer,155.58,156.25,155.7,156.2,609517358
2022-12-22,AMZN,Consumer,156.14,156.1,154.27,154.98,697082751
2022-12-23,AMZN,Consumer,159.36,158.84,156.16,158.18,1355257682
2022-12-26,AMZN,Consumer,162.72,164.03,162.08,163.59,209060390
2022-12-27,AMZN,Consumer,163.5,165.35,163.07,163.26,965154241
2022-12-28,AMZN,Consumer,161.75,164.49,159.27,161.85,363479285
2022-12-29,AMZN,Consumer,165.44,164.84,162.86,164.39,891328579
2022-12-30,AMZN,Consumer,165.09,166.66,163.37,165.0,377871399
2023-01-02,AMZN,Consumer,164.94,165.15,162.85,163.81,295650445
2023-01-03,AMZN,Consumer,163.87,163.61,162.04,162.62,598698297
2023-01-04,AMZN,Consumer,169.01,170.01,167.84,169.28,488643433
2023-01-05,AMZN,Consumer,172.65,174.95,171.72,172.72,965993356
2023-01-06,AMZN,Consumer,164.46,166.32,163.55,164.45,656712460
2023-01-09,AMZN,Consumer,165.2,165.48,163.66,164.73,797671378
2023-01-10,AMZN,Consumer,169.43,171.93,168.87,169.2,226535849
2023-01-11,AMZN,Consumer,166.76,167.53,165.87,167.27,722458119
2023-01-12,AMZN,Consumer,166.99,167.56,166.99,167.32,391494245
2023-01-13,AMZN,Consumer,160.68,161.41,160.48,161.09,597602593
2023-01-16,AMZN,Consumer,163.95,163.78,162.17,163.48,418619062
2023-01-17,AMZN,Consumer,162.99,162.27,161.12,161.86,880135580
2023-01-18,AMZN,Consumer,160.84,160.11,159.12,159.98,775861617
2023-01-19,AMZN,Consumer,160.02,161.41,158.53,159.8,575708946
2023-01-20,AMZN,Consumer,155.09,156.05,155.2,155.99,843017774
2023-01-23,AMZN,Consumer,153.95,156.3,154.08,154.74,385839294
2023-01-24,AMZN,Consumer,154.72,154.94,154.2,154.46,445367488
2023-01-25,AMZN,Consumer,154.22,156.39,153.8,154.28,1085326271
2023-01-26,AMZN,Consumer,151.4,153.33,150.39,151.14,293029396
2023-01-27,AMZN,Consumer,144.28,147.9,144.45,146.1,385822696
2023-01-30,AMZN,Consumer,151.28,152.07,150.9,151.49,277006495
2023-01-31,AMZN,Consumer,146.04,147.09,143.71,145.86,755801812
2023-02-01,AMZN,Consumer,141.62,142.29,139.87,141.24,356326194
2023-02-02,AMZN,Consumer,144.37,146.42,144.71,145.02,394557581
2023-02-03,AMZN,Consumer,144.86,146.2,144.88,145.98,229834084
2023-02-06,AMZN,Consumer,145.31,147.18,145.87,146.6,489929921
2023-02-07,AMZN,Consumer,146.38,147.24,146.4,146.48,873920805
2023-02-08,AMZN,Consumer,141.7,142.9,140.39,142.29,264584554
2023-02-09,AMZN,Consumer,143.98,144.86,144.77,144.78,417649554
2023-02-10,AMZN,Consumer,143.34,142.83,141.27,142.39,209914271
2023-02-13,AMZN,Consumer,138.99,141.79,139.42,139.91,541327915
2023-02-14,AMZN,Consumer,140.41,139.42,137.28,138.49,427824682
2023-02-15,AMZN,Consumer,132.16,134.25,132.02,132.66,304274391
2023-02-16,AMZN,Consumer,135.87,134.94,132.59,134.67,390525868
2023-02-17,AMZN,Consumer,139.86,140.56,138.03,139.14,350292376
2023-02-20,AMZN,Consumer,133.16,133.92,133.04,133.47,416116501
2023-02-21,AMZN,Consumer,137.35,136.98,135.94,136.87,535567657
2023-02-22,AMZN,Consumer,129.33,129.76,128.91,129.32,757739555
2023-02-23,AMZN,Consumer,127.7,127.78,125.84,127.44,1288223336
2023-02-24,AMZN,Consumer,124.77,125.45,123.98,124.69,285137438
2023-02-27,AMZN,Consumer,124.77,126.74,125.34,125.88,797971812
2023-02-28,AMZN,Consumer,128.66,129.37,128.13,128.52,812961815
2023-03-01,AMZN,Consumer,133.94,135.02,132.84,133.99,454706845
2023-03-02,AMZN,Consumer,129.2,129.8,128.47,129.5,280169912
2023-03-03,AMZN,Consumer,127.23,128.68,128.16,128.26,235504581
2023-03-06,AMZN,Consumer,129.47,130.15,128.21,129.32,657122541
2023-03-07,AMZN,Consumer,133.96,133.71,132.76,133.38,625934807
2023-03-08,AMZN,Consumer,132.89,134.35,132.64,132.87,490340852
2023-03-09,AMZN,Consumer,130.46,130.26,128.72,130.17,492759465
2023-03-10,AMZN,Consumer,130.15,130.09,128.97,129.75,410985120
2023-03-13,AMZN,Consumer,130.83,131.22,129.66,130.72,164652550
2023-03-14,AMZN,Consumer,131.88,132.84,131.35,132.14,566237079
2023-03-15,AMZN,Consumer,136.42,137.86,136.29,136.32,845514243
2023-03-16,AMZN,Consumer,132.51,132.2,130.45,131.86,583544860
2023-03-17,AMZN,Consumer,127.74,127.58,126.93,127.53,323699656
2023-03-20,AMZN,Consumer,124.44,126.75,123.48,124.69,524823667
2023-03-21,AMZN,Consumer,124.1,125.79,123.47,124.73,337952455
2023-03-22,AMZN,Consumer,126.41,126.57,124.01,125.77,726812995
2023-03-23,AMZN,Consumer,125.46,127.0,125.26,125.48,528200904
2023-03-24,AMZN,Consumer,127.11,128.1,126.97,127.45,668102042
2023-03-27,AMZN,Consumer,129.36,129.9,127.85,129.49,662653574
2023-03-28,AMZN,Consumer,134.41,135.97,134.22,134.68,955650357
2023-03-29,AMZN,Consumer,134.34,135.59,134.01,134.61,263037288
2023-03-30,AMZN,Consumer,132.08,133.84,131.6,132.01,428179531
2023-03-31,AMZN,Consumer,132.97,133.2,132.59,132.9,749112079
2023-04-03,AMZN,Consumer,131.69,134.05,132.35,133.01,1336618238
2023-04-04,AMZN,Consumer,135.14,136.47,135.26,135.57,1049178806
2023-04-05,AMZN,Consumer,131.92,131.5,131.26,131.38,460579200
2023-04-06,AMZN,Consumer,126.38,126.59,125.35,126.33,993841721
2023-04-07,AMZN,Consumer,121.3,122.31,121.0,121.54,702434581
2023-04-10,AMZN,Consumer,121.25,121.51,120.5,121.11,715791023
2023-04-11,AMZN,Consumer,119.82,119.94,119.14,119.19,438684068
2023-04-12,AMZN,Consumer,120.39,120.27,120.14,120.23,634535462
2023-04-13,AMZN,Consumer,116.56,118.3,115.22,116.96,462827727
2023-04-14,AMZN,Consumer,117.76,119.55,116.3,118.06,167514966
2023-04-17,AMZN,Consumer,118.25,118.43,116.67,118.17,817705303
2023-04-18,AMZN,Consumer,119.89,120.14,118.38,119.73,230082613
2023-04-19,AMZN,Consumer,122.88,123.33,122.0,123.18,554970431
2023-04-20,AMZN,Consumer,124.02,123.82,123.35,123.78,305334473
2023-04-21,AMZN,Consumer,120.56,121.72,119.82,120.52,1115502921
2023-04-24,AMZN,Consumer,119.24,121.12,119.68,119.85,1222324359
2023-04-25,AMZN,Consumer,122.25,122.62,121.78,122.5,734407432
2023-04-26,AMZN,Consumer,115.95,117.04,115.18,116.09,538216335
2023-04-27,AMZN,Consumer,112.57,114.35,111.61,112.69,396288116
2023-04-28,AMZN,Consumer,116.52,117.1,114.39,115.27,305916985
2023-05-01,AMZN,Consumer,113.33,114.31,112.83,113.23,449669954
2023-05-02,AMZN,Consumer,114.93,116.41,113.87,115.28,731108034
2023-05-03,AMZN,Consumer,113.39,114.86,113.2,114.13,417255831
2023-05-04,AMZN,Consumer,114.66,115.51,114.27,114.99,981222446
2023-05-05,AMZN,Consumer,114.34,115.32,114.02,114.7,173772360
2023-05-08,AMZN,Consumer,115.52,115.71,115.13,115.65,391222163
2023-05-09,AMZN,Consumer,120.44,122.21,120.08,120.79,410181659
2023-05-10,AMZN,Consumer,120.82,120.76,119.44,119.99,613693901
2023-05-11,AMZN,Consumer,121.59,121.24,119.8,120.29,401072468
2023-05-12,AMZN,Consumer,117.7,119.87,118.87,119.34,594075927
2023-05-15,AMZN,Consumer,116.52,118.66,116.45,117.15,409589285
2023-05-16,AMZN,Consumer,121.13,122.33,119.48,120.97,861980909
2023-05-17,AMZN,Consumer,115.61,117.19,116.27,116.81,723239272
2023-05-18,AMZN,Consumer,119.78,119.4,117.91,119.1,510835900
2023-05-19,AMZN,Consumer,118.29,118.87,117.92,117.95,412567987
2023-05-22,AMZN,Consumer,112.07,113.43,112.12,112.29,744764928
2023-05-23,AMZN,Consumer,115.26,118.69,115.68,116.09,622687442
2023-05-24,AMZN,Consumer,115.36,117.04,115.98,116.45,387340962
2023-05-25,AMZN,Consumer,118.13,118.48,116.42,117.52,350918252
2023-05-26,AMZN,Consumer,119.03,118.98,118.32,118.5,262692042
2023-05-29,AMZN,Consumer,116.26,116.93,114.52,116.76,1345547651
2023-05-30,AMZN,Consumer,121.52,122.04,121.65,121.94,468899367
2023-05-31,AMZN,Consumer,117.85,118.28,116.79,118.21,430147120
2023-06-01,AMZN,Consumer,113.85,114.16,113.58,113.82,435317616
2023-06-02,AMZN,Consumer,113.3,113.57,113.09,113.12,540222369
2023-06-05,AMZN,Consumer,116.83,116.58,115.77,115.95,598618024
2023-06-06,AMZN,Consumer,120.09,119.89,117.55,119.31,519090147
2023-06-07,AMZN,Consumer,119.35,119.48,118.88,119.21,360882134
2023-06-08,AMZN,Consumer,122.02,122.7,122.21,122.59,554949620
2023-06-09,AMZN,Consumer,122.15,123.51,122.12,123.13,663338284
2023-06-12,AMZN,Consumer,127.37,128.23,125.57,127.19,483454879
2023-06-13,AMZN,Consumer,125.63,127.51,125.12,126.12,328516184
2023-06-14,AMZN,Consumer,128.89,130.85,127.33,128.91,561791989
